time,source OuterVoltage,source InnerVoltage,source QuasiFermiPotential,source DisplacementCurrent,source eCurrent,source hCurrent,source TotalCurrent,source Charge,gate OuterVoltage,gate InnerVoltage,gate QuasiFermiPotential,gate DisplacementCurrent,gate eCurrent,gate hCurrent,gate TotalCurrent,gate Charge,drain OuterVoltage,drain InnerVoltage,drain QuasiFermiPotential,drain DisplacementCurrent,drain eCurrent,drain hCurrent,drain TotalCurrent,drain Charge
0.489733333333333,0.0,0.0,0.0,0.0,7.89410772873383e-19,4.75990073388827e-20,8.37009780212266e-19,4.38105322870194e-16,-0.979466666666667,-0.979466666666667,0.0,0.0,-1.43995206945773e-18,-3.15216480794716e-18,-4.59211687740489e-18,-4.69382693107275e-15,10.0,10.0,0.0,0.0,3.70101514695045e-18,5.4091950242173e-20,3.75510709719262e-18,4.25572160820255e-15
0.509733333333333,0.0,0.0,0.0,0.0,7.98928096861929e-19,4.79824485191392e-20,8.46910545381068e-19,4.38748870423647e-16,-1.01946666666667,-1.01946666666667,0.0,0.0,-1.44011162300551e-18,-3.15897605161461e-18,-4.59908767462012e-18,-4.69510266425559e-15,10.0,10.0,0.0,0.0,3.69807227924533e-18,5.41048499937232e-20,3.75217712923905e-18,4.25635379383195e-15
0.529733333333334,0.0,0.0,0.0,0.0,8.08366809506139e-19,4.74021297759378e-20,8.55768939282077e-19,4.393924179771e-16,-1.05946666666667,-1.05946666666667,0.0,0.0,-1.44027077456698e-18,-3.16476035525334e-18,-4.60503112982032e-18,-4.69637839743844e-15,10.0,10.0,0.0,0.0,3.69514443014473e-18,5.41177603935222e-20,3.74926219053825e-18,4.25698597946134e-15
0.549733333333334,0.0,0.0,0.0,0.0,8.08962368357533e-19,4.84338191098813e-20,8.57396187467415e-19,4.40035965552048e-16,-1.09946666666667,-1.09946666666667,0.0,0.0,-1.44042952455048e-18,-3.17209152332238e-18,-4.61252104787286e-18,-4.69765413064279e-15,10.0,10.0,0.0,0.0,3.7009946827768e-18,5.41301776286518e-20,3.75512486040545e-18,4.25761816509074e-15
0.569733333333334,0.0,0.0,0.0,0.0,8.09431785884485e-19,4.84670184728334e-20,8.57898804357318e-19,4.40679513126996e-16,-1.13946666666667,-1.13946666666667,0.0,0.0,-1.44058787579538e-18,-3.17835818447999e-18,-4.61894606027538e-18,-4.69892986384713e-15,10.0,10.0,0.0,0.0,3.70690465048806e-18,5.41426054300004e-20,3.76104725591806e-18,4.25825035072014e-15
0.589733333333334,0.0,0.0,0.0,0.0,8.18662588708208e-19,4.88465992815653e-20,8.67509187989774e-19,4.41323060704543e-16,-1.17946666666667,-1.17946666666667,0.0,0.0,-1.44074583103024e-18,-3.18490380642999e-18,-4.62564963746023e-18,-4.70020559705407e-15,10.0,10.0,0.0,0.0,3.70398551145288e-18,5.4154938017573e-20,3.75814044947046e-18,4.25888253634953e-15
0.609733333333334,0.0,0.0,0.0,0.0,8.27809812855128e-19,4.82628894125959e-20,8.76072702267724e-19,4.41966608282089e-16,-1.21946666666667,-1.21946666666667,0.0,0.0,-1.44090339062131e-18,-3.19041759948475e-18,-4.63132099010606e-18,-4.70148133026102e-15,10.0,10.0,0.0,0.0,3.70108100674426e-18,5.41672810940805e-20,3.75524828783834e-18,4.25951472197893e-15
0.629733333333334,0.0,0.0,0.0,0.0,8.28044519647484e-19,4.92253140412444e-20,8.77269833688728e-19,4.42610155879836e-16,-1.25946666666667,-1.25946666666667,0.0,0.0,-1.44106055505915e-18,-3.19740735952491e-18,-4.63846791458405e-18,-4.70275706348816e-15,10.0,10.0,0.0,0.0,3.70701893152734e-18,5.4179149367983e-20,3.76119808089533e-18,4.26014690760832e-15
0.649733333333334,0.0,0.0,0.0,0.0,8.28147192535215e-19,4.91934772470914e-20,8.77340669782306e-19,4.43253703477581e-16,-1.29946666666667,-1.29946666666667,0.0,0.0,-1.44121732702823e-18,-3.20333211461902e-18,-4.64454944164725e-18,-4.7040327967153e-15,10.0,10.0,0.0,0.0,3.71301774381427e-18,5.4191028050677e-20,3.76720877186494e-18,4.26077909323772e-15
0.669733333333334,0.0,0.0,0.0,0.0,8.37121097487386e-19,4.95739047886631e-20,8.86695002276049e-19,4.43897251076699e-16,-1.33946666666667,-1.33946666666667,0.0,0.0,-1.44137370911816e-18,-3.20959731984557e-18,-4.65097102896373e-18,-4.70530852994381e-15,10.0,10.0,0.0,0.0,3.71007319755725e-18,5.42028291304277e-20,3.76427602668768e-18,4.26141127886711e-15
0.689733333333334,0.0,0.0,0.0,0.0,8.46007228726494e-19,4.89919644464132e-20,8.94999193172907e-19,4.44540798675817e-16,-1.37946666666667,-1.37946666666667,0.0,0.0,-1.44152970177382e-18,-3.21482752188072e-18,-4.65635722365454e-18,-4.70658426317232e-15,10.0,10.0,0.0,0.0,3.70714338993832e-18,5.42146405433128e-20,3.76135803048164e-18,4.26204346449651e-15
0.709733333333334,0.0,0.0,0.0,0.0,8.45903124532971e-19,4.98956675388825e-20,8.95798792071854e-19,4.45184346293972e-16,-1.41946666666667,-1.41946666666667,0.0,0.0,-1.44168530555683e-18,-3.22146943218669e-18,-4.66315473774351e-18,-4.70785999641987e-15,10.0,10.0,0.0,0.0,3.71312995163468e-18,5.42259940369768e-20,3.76735594567166e-18,4.2626756501259e-15
0.729733333333334,0.0,0.0,0.0,0.0,8.45663154752862e-19,4.98096177000789e-20,8.95472772452941e-19,4.45827893912128e-16,-1.45946666666667,-1.45946666666667,0.0,0.0,-1.44184052301049e-18,-3.22704737126887e-18,-4.66888789427937e-18,-4.70913572966743e-15,10.0,10.0,0.0,0.0,3.719177764041e-18,5.42373577854288e-20,3.77341512182643e-18,4.2633078357553e-15
